id,owner,secret,ispublic,license,dateupload,datetaken,ownername,latitude,longitude,accuracy,encounter_id,image_url
53524673811,48938938@N04,8c1988802b,1,0,1707748947,2024-01-07 05:44:35,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53524673811_8c1988802b_b.jpg
53524673906,48938938@N04,5641f01905,1,0,1707748948,2024-01-07 05:45:33,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53524673906_4e50585915_h.jpg
53524846533,48938938@N04,fe9562b3f8,1,0,1707748953,2024-01-07 05:55:21,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53524846533_176f5aaebb_h.jpg
53525104800,48938938@N04,17710a7108,1,0,1707748951,2024-01-07 05:48:18,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53525104800_916b6fc498_h.jpg
53525104925,48938938@N04,901c203cd3,1,0,1707748952,2024-01-07 05:48:34,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53525104925_722ed24127_k.jpg
53525106235,48938938@N04,815ae9094c,1,0,1707748945,2024-01-07 05:39:19,David Ascanio (VENT & Ascanio Birding Tours),,,0,flickr_bbca4273,https://live.staticflickr.com/65535/53525106235_815ae9094c_b.jpg
53539918641,61831689@N03,2e8b56cff9,1,0,1708382262,2024-01-21 08:05:20,Paul N Prior,,,0,flickr_4fc72cda,https://live.staticflickr.com/65535/53539918641_9b4288c8ae_o.jpg
53574746997,187237586@N04,30444c5a89,1,0,1709933968,2024-02-16 14:31:24,Delzad Billimoria,,,0,flickr_d87abd88,https://live.staticflickr.com/65535/53574746997_30444c5a89_b.jpg
53574911167,11107124@N02,830d8008b0,1,0,1709941469,2024-02-25 12:23:11,Daniel Parent,,,0,flickr_ceedba52,https://live.staticflickr.com/65535/53574911167_94fe305492_o.jpg
53589382101,153679141@N07,c6eab234e9,1,0,1710517694,2022-03-13 05:46:32,Steve Cornforth Photography,,,0,flickr_02e792c5,https://live.staticflickr.com/65535/53589382101_3e68b3c149_h.jpg
53592177951,35515026@N00,8727398022,1,0,1710642147,2024-02-17 13:30:50,Tom_Stahl,,,0,flickr_d51ea1dd,https://live.staticflickr.com/65535/53592177951_edac9c63d8_k.jpg
53592177976,35515026@N00,6d29ed41a2,1,0,1710642146,2024-02-17 13:50:12,Tom_Stahl,,,0,flickr_d51ea1dd,https://live.staticflickr.com/65535/53592177976_e59023e63c_k.jpg
53592178011,35515026@N00,525b22265a,1,0,1710642144,2024-02-17 13:22:05,Tom_Stahl,,,0,flickr_d51ea1dd,https://live.staticflickr.com/65535/53592178011_a42ae5a2fd_k.jpg
53592626320,35515026@N00,c607cbdd1a,1,0,1710642144,2024-02-17 13:31:05,Tom_Stahl,,,0,flickr_d51ea1dd,https://live.staticflickr.com/65535/53592626320_73cb707595_k.jpg
53609553008,42964440@N08,a9c25c7922,1,0,1711338716,2016-07-31 08:08:56,Susan Roehl,-15.756571,-56.129493,13,flickr_6ec9c019,https://live.staticflickr.com/65535/53609553008_2baf38ba90_h.jpg
53625001486,200325987@N02,99d416d8c9,1,0,1711978637,2023-07-04 12:22:48,jrgeddes,,,0,flickr_1ae16d67,https://live.staticflickr.com/65535/53625001486_fa2eda6815_k.jpg
53633782577,57772580@N05,6024ff2bd1,1,0,1712381520,2024-02-15 07:51:36,nigel.hartley,,,0,flickr_6c6a94f5,https://live.staticflickr.com/65535/53633782577_7a2254d0ee_5k.jpg
53635120825,57772580@N05,41fb20bfd9,1,0,1712381519,2024-02-15 07:51:31,nigel.hartley,,,0,flickr_6c6a94f5,https://live.staticflickr.com/65535/53635120825_83d21f7679_5k.jpg
53654903652,98336874@N04,04ef0881a7,1,0,1713193401,2024-04-14 11:23:32,millicand@rocketmail.com,,,0,flickr_397fd012,https://live.staticflickr.com/65535/53654903652_078d36f7cb_6k.jpg
53656130024,98336874@N04,69ae66237c,1,0,1713193400,2024-04-14 11:22:32,millicand@rocketmail.com,,,0,flickr_397fd012,https://live.staticflickr.com/65535/53656130024_e4ee7ef1df_o.jpg
53659337081,200359860@N04,37e8e4337f,1,0,1713321831,2019-09-08 15:32:20,acate@amazon,,,0,flickr_5be5eb4a,https://live.staticflickr.com/65535/53659337081_def3be1451_o.jpg
53670643837,23721182@N04,364d6326f0,1,0,1713804558,2024-04-22 09:49:18,screenname2009,,,0,flickr_ee6871a8,https://live.staticflickr.com/65535/53670643837_8255543473_o.jpg
53709127022,200359860@N04,30a602ff55,1,0,1715282395,2021-11-02 17:04:52,acate@amazon,,,0,flickr_bcc1ccb3,https://live.staticflickr.com/65535/53709127022_b235e4421c_o.jpg
53718134598,11803211@N06,64f33cb7df,1,0,1715599221,2015-08-19 19:28:41,Jim 592,,,0,flickr_23386ce3,https://live.staticflickr.com/65535/53718134598_bb3ac2435f_5k.jpg
53774281915,198880501@N03,eedc864dc6,1,0,1717710588,2024-02-15 17:32:48,emcfoundationgy,,,0,flickr_e5c4bf36,https://live.staticflickr.com/65535/53774281915_eedc864dc6_b.jpg
53788482473,43716260@N00,8ac39f5aed,1,0,1718274350,2024-02-01 11:32:05,Virtual Museum of Natural and Human History,,,0,flickr_aaf95ef9,https://live.staticflickr.com/65535/53788482473_f23695a390_6k.jpg
53791334310,198024816@N03,d2b9f335f9,1,0,1718378039,2023-07-13 14:35:11,RobB1200,-17.277637,-56.702112,16,flickr_1aa63009,https://live.staticflickr.com/65535/53791334310_b1b7de86a1_3k.jpg
53802897992,77742560@N06,c156c75dd0,1,4,1718884107,2023-09-01 00:00:00,shankar s.,,,0,flickr_7cdb6610,https://live.staticflickr.com/65535/53802897992_5ff649c305_o.jpg
53994113739,96798085@N03,61633182da,1,0,1726310651,2024-08-27 13:23:48,simontowler,,,0,flickr_2483dc37,https://live.staticflickr.com/65535/53994113739_826a4af455_o.jpg
53992936167,96798085@N03,4b9abd052f,1,0,1726311838,2024-08-27 13:24:26,simontowler,,,0,flickr_2483dc37,https://live.staticflickr.com/65535/53992936167_6c926bbd86_o.jpg
53994014001,96798085@N03,f01eae80c2,1,0,1726318954,2024-08-27 18:11:31,simontowler,,,0,flickr_89a34615,https://live.staticflickr.com/65535/53994014001_026b160258_o.jpg
53994255308,96798085@N03,a32226ed04,1,0,1726319123,2024-08-27 18:11:34,simontowler,,,0,flickr_89a34615,https://live.staticflickr.com/65535/53994255308_25b4a2e2ca_o.jpg
53994348719,96798085@N03,127a8fd83e,1,0,1726319757,2024-08-27 18:11:39,simontowler,,,0,flickr_89a34615,https://live.staticflickr.com/65535/53994348719_f941b5d828_o.jpg
53994363174,96798085@N03,02122025f3,1,0,1726320246,2024-08-27 18:14:59,simontowler,,,0,flickr_89a34615,https://live.staticflickr.com/65535/53994363174_3ba2827249_4k.jpg
53994385382,30072667@N00,6c0a20a945,1,0,1726357009,2024-08-23 15:08:06,Hamilton Images,,,0,flickr_7aa63896,https://live.staticflickr.com/65535/53994385382_493adba688_6k.jpg
53995513113,30072667@N00,34f8ac276c,1,0,1726357010,2024-08-23 15:08:50,Hamilton Images,,,0,flickr_7aa63896,https://live.staticflickr.com/65535/53995513113_5d87ad7130_6k.jpg
53995591444,30072667@N00,dcf82bd8a6,1,0,1726357011,2024-08-23 15:09:08,Hamilton Images,,,0,flickr_7aa63896,https://live.staticflickr.com/65535/53995591444_a3d321e855_6k.jpg
53995700795,30072667@N00,50d7956f42,1,0,1726357010,2024-08-23 15:09:00,Hamilton Images,,,0,flickr_7aa63896,https://live.staticflickr.com/65535/53995700795_545d339fdb_6k.jpg
53996605655,96798085@N03,24a3d7c44b,1,0,1726395276,2024-08-28 18:38:54,simontowler,,,0,flickr_e3a68cf2,https://live.staticflickr.com/65535/53996605655_36d742ec5f_o.jpg
53996610250,96798085@N03,ce2cb46fcf,1,0,1726395450,2024-08-28 18:41:37,simontowler,,,0,flickr_e3a68cf2,https://live.staticflickr.com/65535/53996610250_50c14ce686_o.jpg
53995352522,38307297@N08,0f82b7dfa1,1,0,1726398338,2024-09-13 13:44:22,Lozarithm,50.886602,-1.498014,16,flickr_0fd6378c,https://live.staticflickr.com/65535/53995352522_a8afabdb28_4k.jpg
53996486768,38307297@N08,86c8c66b66,1,0,1726398339,2024-09-13 13:45:03,Lozarithm,50.886602,-1.498014,16,flickr_0fd6378c,https://live.staticflickr.com/65535/53996486768_72a4852aab_5k.jpg
53996486833,38307297@N08,44950376fa,1,0,1726398338,2024-09-13 13:44:57,Lozarithm,50.886602,-1.498014,16,flickr_0fd6378c,https://live.staticflickr.com/65535/53996486833_8d6db845d6_4k.jpg
53996563244,38307297@N08,62cc86ce0d,1,0,1726398340,2024-09-13 13:45:34,Lozarithm,50.886602,-1.498014,16,flickr_0fd6378c,https://live.staticflickr.com/65535/53996563244_7adf164b99_4k.jpg
53996563274,38307297@N08,d42f82d118,1,0,1726398339,2024-09-13 13:45:07,Lozarithm,50.886602,-1.498014,16,flickr_0fd6378c,https://live.staticflickr.com/65535/53996563274_ee17bf14a3_5k.jpg
53996557793,96798085@N03,49beba8ff8,1,0,1726400534,2024-08-28 15:32:21,simontowler,,,0,flickr_32241f73,https://live.staticflickr.com/65535/53996557793_a19772c782_o.jpg
53996646449,96798085@N03,8ddfe2a005,1,0,1726400895,2024-08-29 12:34:38,simontowler,,,0,flickr_be38c166,https://live.staticflickr.com/65535/53996646449_63d37077b6_5k.jpg
53996758080,96798085@N03,66fc11dedb,1,0,1726400995,2024-08-29 12:34:40,simontowler,,,0,flickr_be38c166,https://live.staticflickr.com/65535/53996758080_4865efa8a7_o.jpg
53995442027,96798085@N03,64ec3ccf28,1,0,1726401102,2024-08-29 12:34:41,simontowler,,,0,flickr_be38c166,https://live.staticflickr.com/65535/53995442027_82e0631130_o.jpg
53996815170,96798085@N03,64bedf1055,1,0,1726403024,2024-08-29 12:34:41,simontowler,,,0,flickr_be38c166,https://live.staticflickr.com/65535/53996815170_f7ae27897b_o.jpg
54004163330,7302783@N07,3e5fd6afef,1,0,1726649105,2024-09-18 12:50:17,Ka Gee Ka,,,0,flickr_1355f25b,https://live.staticflickr.com/65535/54004163330_af3ec78eb6_6k.jpg
54013046606,54700909@N03,7af768fdc4,1,3,1727013678,2024-09-07 12:16:52,mzagerp,,,0,flickr_fa2247fc,https://live.staticflickr.com/65535/54013046606_df0a10f9b8_5k.jpg
54013269838,54700909@N03,7cdeb211ea,1,3,1727013735,2024-09-04 19:06:11,mzagerp,,,0,flickr_61f23f2d,https://live.staticflickr.com/65535/54013269838_009caa493b_4k.jpg
54013371924,54700909@N03,6c6032a122,1,3,1727013735,2024-09-04 19:06:17,mzagerp,,,0,flickr_61f23f2d,https://live.staticflickr.com/65535/54013371924_99ea1e9996_4k.jpg
54033260086,68845266@N02,ea44fd958b,1,0,1727723770,2024-09-12 16:13:56,George Armistead,,,0,flickr_a8b37e5c,https://live.staticflickr.com/65535/54033260086_22e5cbe03f_o.jpg
54033510728,68845266@N02,21649e7bd2,1,0,1727723777,2024-09-13 16:13:12,George Armistead,,,0,flickr_db193396,https://live.staticflickr.com/65535/54033510728_ebc5bab159_o.jpg
54033510743,68845266@N02,c88a3ec570,1,0,1727723778,2024-09-13 16:14:36,George Armistead,,,0,flickr_db193396,https://live.staticflickr.com/65535/54033510743_ba27a421f5_o.jpg
54033510798,68845266@N02,9a1b6ef98e,1,0,1727723777,2024-09-13 16:14:31,George Armistead,,,0,flickr_db193396,https://live.staticflickr.com/65535/54033510798_35dbfbf451_o.jpg
54033709790,68845266@N02,56249b7b57,1,0,1727723776,2024-09-13 16:03:38,George Armistead,,,0,flickr_db193396,https://live.staticflickr.com/65535/54033709790_c2f1770050_5k.jpg
54034589872,40921013@N08,205ce58886,1,0,1727801408,2024-06-29 09:40:47,giffbeaton,,,0,flickr_be65013f,https://live.staticflickr.com/65535/54034589872_205ce58886_b.jpg
54036450503,134848350@N02,e66bb19676,1,0,1727820357,2024-09-29 09:06:19,shelleyhucks,,,0,flickr_d0685b6e,https://live.staticflickr.com/65535/54036450503_11b44789cb_3k.jpg
54036206636,134848350@N02,23fc988765,1,0,1727820838,2024-09-29 09:06:17,shelleyhucks,,,0,flickr_d0685b6e,https://live.staticflickr.com/65535/54036206636_ca7b0e3481_5k.jpg
54035359537,134848350@N02,797f99d620,1,0,1727821341,2024-09-29 09:06:04,shelleyhucks,,,0,flickr_d0685b6e,https://live.staticflickr.com/65535/54035359537_94200e52b1_3k.jpg
54036487393,134848350@N02,9a0a0480e2,1,0,1727821641,2024-09-29 09:01:52,shelleyhucks,,,0,flickr_d0685b6e,https://live.staticflickr.com/65535/54036487393_93241460d0_k.jpg
54036243366,134848350@N02,97e2b09839,1,0,1727822129,2024-09-28 12:09:22,shelleyhucks,,,0,flickr_a95c0d48,https://live.staticflickr.com/65535/54036243366_51606db258_4k.jpg
54036570529,134848350@N02,a7ae1dc231,1,0,1727822086,2024-09-29 09:01:50,shelleyhucks,,,0,flickr_d0685b6e,https://live.staticflickr.com/65535/54036570529_032e810b98_k.jpg
54065272612,40921013@N08,f58e7e82fd,1,0,1728910697,2024-06-30 07:17:39,giffbeaton,,,0,flickr_e310a45a,https://live.staticflickr.com/65535/54065272612_f58e7e82fd_b.jpg
54070645022,200210940@N06,d2835b3fe9,1,0,1729095833,2024-09-28 16:32:35,chrismoxley05,,,0,flickr_556a2062,https://live.staticflickr.com/65535/54070645022_d2835b3fe9_b.jpg
54071526611,200210940@N06,2e3afc68f0,1,0,1729095823,2024-09-28 16:32:37,chrismoxley05,,,0,flickr_556a2062,https://live.staticflickr.com/65535/54071526611_2e3afc68f0_b.jpg
54071854209,200210940@N06,ee653209bd,1,0,1729095825,2024-09-28 16:32:35,chrismoxley05,,,0,flickr_556a2062,https://live.staticflickr.com/65535/54071854209_ee653209bd_b.jpg
54076610436,52172343@N03,baa7292054,1,0,1729294210,2024-10-18 15:45:45,buyerj,,,0,flickr_e0575aa1,https://live.staticflickr.com/65535/54076610436_baa7292054_b.jpg
54078263446,108136608@N06,8c49c44bd9,1,0,1729361840,2024-08-12 12:46:37,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078263446_b13a62f336_k.jpg
54078520558,108136608@N06,2b9f1404f9,1,0,1729361840,2024-08-12 12:43:00,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078520558_5a2b0bb845_k.jpg
54078520663,108136608@N06,a987c0f436,1,0,1729361839,2024-08-12 12:40:10,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078520663_9fce05dc90_h.jpg
54078525538,108136608@N06,23fd05a83f,1,0,1729361914,2024-08-12 12:40:39,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078525538_37afc2c228_k.jpg
54078525633,108136608@N06,896642f823,1,0,1729361913,2024-08-12 12:42:34,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078525633_40562f1a05_3k.jpg
54078588459,108136608@N06,6c03631921,1,0,1729361838,2024-08-12 12:42:32,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078588459_0b737c166c_4k.jpg
54078723700,108136608@N06,b5bc2270f5,1,0,1729361839,2024-08-12 12:40:10,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078723700_639cb7c81a_h.jpg
54078723880,108136608@N06,f314059586,1,0,1729361840,2024-08-12 12:48:00,jbp0266,,,0,flickr_0aaac345,https://live.staticflickr.com/65535/54078723880_f164176f87_4k.jpg
54091435108,200054380@N06,62cde72a44,1,0,1729804378,2024-10-02 15:59:14,jikjglmw62,,,0,flickr_f7668119,https://live.staticflickr.com/65535/54091435108_62cde72a44_c.jpg
54130874463,91782578@N00,d37a136689,1,0,1731275669,2024-10-27 08:51:53,"Aaron (""Ronny"") Rentz",,,0,flickr_82bead45,https://live.staticflickr.com/65535/54130874463_f989c0fbff_5k.jpg
54144811855,30433862@N04,a8b41878ee,1,0,1731793343,2024-09-20 06:17:02,alexfine,,,0,flickr_4c642254,https://live.staticflickr.com/65535/54144811855_4c482a9c5b_o.jpg
54154784024,201912867@N08,3f055b0a46,1,0,1732164088,2024-09-28 16:08:19,sfjohnso,-17.335550,-56.656589,16,flickr_a45be5da,https://live.staticflickr.com/65535/54154784024_3f055b0a46_b.jpg
54158986338,150719316@N03,4a7af8339e,1,0,1732348000,2024-09-16 09:25:39,mathurinmalby,,,0,flickr_40e5d61f,https://live.staticflickr.com/65535/54158986338_358cc1d512_3k.jpg
54166989256,64245090@N00,ed8475ed18,1,0,1732670205,2024-10-09 17:32:26,PDX503,-11.997010,-71.229343,12,flickr_78b74388,https://live.staticflickr.com/65535/54166989256_bd82b812e1_6k.jpg
54167677832,8773601@N03,e69f0a64b6,1,0,1732737235,2024-09-18 15:50:22,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54167677832_e82741dde3_5k.jpg
54167678362,8773601@N03,27e8f67f8f,1,0,1732737241,2024-09-18 16:04:45,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54167678362_225eeedf37_5k.jpg
54167678677,8773601@N03,78e68e4623,1,0,1732737238,2024-09-18 16:04:00,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54167678677_54d649f2eb_5k.jpg
54167679002,8773601@N03,a6077bbd62,1,0,1732737236,2024-09-18 15:51:22,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54167679002_f044578c32_5k.jpg
54168556116,8773601@N03,a55cec27b0,1,0,1732737239,2024-09-18 16:04:11,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54168556116_957a9cf01e_5k.jpg
54168556431,8773601@N03,8c68774e48,1,0,1732737237,2024-09-18 16:03:50,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54168556431_f95fc257d4_5k.jpg
54168556641,8773601@N03,fc2fb5d882,1,0,1732737236,2024-09-18 15:51:23,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54168556641_c16e77637c_5k.jpg
54168556946,8773601@N03,3b9536ab09,1,0,1732737234,2024-09-18 15:50:11,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54168556946_969f8132c2_5k.jpg
54168825813,8773601@N03,bf44f7eb43,1,0,1732737233,2024-09-18 15:49:14,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54168825813_c58d980ff4_5k.jpg
54168862469,8773601@N03,3572ac4584,1,0,1732737239,2024-09-18 16:04:30,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54168862469_4f7b804497_5k.jpg
54168862774,8773601@N03,deea588283,1,0,1732737237,2024-09-18 16:03:50,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54168862774_c7d48b5762_5k.jpg
54168862944,8773601@N03,7ddd205b29,1,0,1732737236,2024-09-18 15:51:35,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54168862944_3e701b817d_5k.jpg
54168863344,8773601@N03,6325ff799b,1,0,1732737235,2024-09-18 15:50:23,Joanna P Dale,,,0,flickr_0e943376,https://live.staticflickr.com/65535/54168863344_55790e3b13_5k.jpg
54169014725,8773601@N03,9dfb731a29,1,0,1732737238,2024-09-18 16:04:08,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54169014725_ab04e413c9_4k.jpg
54169014975,8773601@N03,eb206d021c,1,0,1732737236,2024-09-18 16:01:27,Joanna P Dale,,,0,flickr_b4ecb773,https://live.staticflickr.com/65535/54169014975_19b5271d62_5k.jpg
54177416427,8773601@N03,e348708e3b,1,0,1733143995,2024-09-19 16:18:49,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54177416427_3be0ba9fe8_5k.jpg
54177416792,8773601@N03,a3b30b2af2,1,0,1733143991,2024-09-19 16:18:01,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54177416792_fa7a2e2af4_5k.jpg
54177423602,8773601@N03,58be6a39e2,1,0,1733143903,2024-09-19 10:32:45,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54177423602_2ca2cad4ab_5k.jpg
54177423702,8773601@N03,2155ea40fd,1,0,1733143900,2024-09-19 10:30:09,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54177423702_06918fa8fa_5k.jpg
54178302861,8773601@N03,75341477f5,1,0,1733143999,2024-09-19 16:18:55,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178302861_75e9e3a901_5k.jpg
54178302971,8773601@N03,5f9cff137c,1,0,1733143997,2024-09-19 16:18:51,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178302971_e0b52f8227_5k.jpg
54178302996,8773601@N03,b4c88c9361,1,0,1733143996,2024-09-19 16:18:51,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178302996_8b6c779123_5k.jpg
54178303101,8773601@N03,45a0f658a0,1,0,1733143994,2024-09-19 16:18:10,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178303101_97df86f43e_5k.jpg
54178303126,8773601@N03,4526845373,1,0,1733143994,2024-09-19 16:18:15,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178303126_2ec662b8a9_5k.jpg
54178303236,8773601@N03,60a30603c4,1,0,1733143992,2024-09-19 16:18:07,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178303236_97b9a438aa_5k.jpg
54178310101,8773601@N03,911bd8c8a9,1,0,1733143903,2024-09-19 10:33:21,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54178310101_c1bd13e992_5k.jpg
54178310126,8773601@N03,2f927e240d,1,0,1733143902,2024-09-19 10:31:42,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54178310126_3eb57d84ff_5k.jpg
54178575688,8773601@N03,ce2b67c71c,1,0,1733143999,2024-09-19 16:19:02,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178575688_55976f175f_5k.jpg
54178582903,8773601@N03,ff66bbaeeb,1,0,1733143901,2024-09-19 10:31:42,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54178582903_942dddfdc7_5k.jpg
54178601999,8773601@N03,765ce7bdc0,1,0,1733143995,2024-09-19 16:18:51,Joanna P Dale,,,0,flickr_5e82089e,https://live.staticflickr.com/65535/54178601999_abb2ae3265_5k.jpg
54178609099,8773601@N03,701b2b3f40,1,0,1733143900,2024-09-19 10:30:09,Joanna P Dale,,,0,flickr_bf8654b7,https://live.staticflickr.com/65535/54178609099_6a2ff6e6e8_4k.jpg
54178221647,8773601@N03,e1a6db15e5,1,0,1733167008,2024-09-20 07:41:48,Joanna P Dale,,,0,flickr_4c6298a7,https://live.staticflickr.com/65535/54178221647_54ae612ab9_5k.jpg
54179107731,8773601@N03,2ffba5a9a6,1,0,1733167010,2024-09-20 07:42:59,Joanna P Dale,,,0,flickr_4c6298a7,https://live.staticflickr.com/65535/54179107731_7a0cad12a2_5k.jpg
54179549155,8773601@N03,b537bf33c7,1,0,1733167010,2024-09-20 07:43:01,Joanna P Dale,,,0,flickr_4c6298a7,https://live.staticflickr.com/65535/54179549155_b052156049_5k.jpg
54179549300,8773601@N03,91a5213e48,1,0,1733167008,2024-09-20 07:41:48,Joanna P Dale,,,0,flickr_4c6298a7,https://live.staticflickr.com/65535/54179549300_d6c5861317_5k.jpg
54199929742,95158766@N00,4a7ace3b98,1,0,1734053754,2024-09-26 14:48:56,tom kosel,,,0,flickr_7de29b35,https://live.staticflickr.com/65535/54199929742_4a7ace3b98_b.jpg
54200832471,95158766@N00,1143768a11,1,0,1734053753,2024-09-26 14:50:16,tom kosel,,,0,flickr_7de29b35,https://live.staticflickr.com/65535/54200832471_1143768a11_b.jpg
54201081614,95158766@N00,a92c58e18a,1,0,1734053742,2024-09-27 06:59:54,tom kosel,,,0,flickr_6510bcde,https://live.staticflickr.com/65535/54201081614_a92c58e18a_b.jpg
54201260045,95158766@N00,cd4f3f09ee,1,0,1734053741,2024-09-27 07:21:52,tom kosel,,,0,flickr_b0dceca1,https://live.staticflickr.com/65535/54201260045_cd4f3f09ee_b.jpg
54200865441,39652177@N04,b461079c64,1,0,1734055886,2024-08-25 09:57:26,Eric Gofreed,,,0,flickr_4d8b528f,https://live.staticflickr.com/65535/54200865441_0c4269a2f1_6k.jpg
54202502434,62501256@N05,f231a286a5,1,0,1734117286,2024-11-21 15:44:20,piazzi1969,4.488809,-57.233276,7,flickr_10bf997f,https://live.staticflickr.com/65535/54202502434_8f8176aaa0_5k.jpg
54202502499,62501256@N05,8889911578,1,0,1734117285,2024-11-21 15:43:44,piazzi1969,4.488809,-57.233276,7,flickr_10bf997f,https://live.staticflickr.com/65535/54202502499_369adb80af_3k.jpg
54202516729,62501256@N05,af27faa500,1,0,1734117757,2024-11-21 15:44:17,piazzi1969,4.488809,-57.233276,7,flickr_10bf997f,https://live.staticflickr.com/65535/54202516729_60cab74187_5k.jpg
54208993947,114926542@N04,095237a7a2,1,0,1734426630,2024-12-08 18:48:33,Greg_Lovett,,,0,flickr_fc1545ca,https://live.staticflickr.com/65535/54208993947_095237a7a2_b.jpg
54247233276,145442565@N07,318bf52e55,1,0,1736051889,2024-08-17 10:03:09,mullenshannon,,,0,flickr_d99fa536,https://live.staticflickr.com/65535/54247233276_318bf52e55_b.jpg
54247233446,145442565@N07,e368433122,1,0,1736051887,2024-08-17 10:03:41,mullenshannon,,,0,flickr_d99fa536,https://live.staticflickr.com/65535/54247233446_e368433122_b.jpg
54247467738,145442565@N07,a8fd59da21,1,0,1736051889,2024-08-17 10:03:01,mullenshannon,,,0,flickr_d99fa536,https://live.staticflickr.com/65535/54247467738_a8fd59da21_b.jpg
54247658675,145442565@N07,70377a26ba,1,0,1736051888,2024-08-17 10:03:17,mullenshannon,,,0,flickr_d99fa536,https://live.staticflickr.com/65535/54247658675_70377a26ba_b.jpg
54248573272,31267353@N03,892f8a773b,1,4,1736139070,2024-10-15 06:25:12,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248573272_6182dd3b49_o.jpg
54248573637,31267353@N03,684a23232f,1,4,1736139065,2024-10-15 06:12:13,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248573637_f1700de52d_o.jpg
54248573682,31267353@N03,78b42b8546,1,4,1736139064,2024-10-15 06:12:10,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248573682_4498f21705_o.jpg
54248573717,31267353@N03,d1f7a2fa3d,1,4,1736139063,2024-10-15 06:12:08,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248573717_a2a51f0937_o.jpg
54248574532,31267353@N03,d947efd8ab,1,4,1736139059,2024-10-15 06:08:53,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248574532_6c508dd053_o.jpg
54248574767,31267353@N03,8c913fb5e9,1,4,1736139055,2024-10-15 06:06:46,ryanacandee,,,0,flickr_236cacc3,https://live.staticflickr.com/65535/54248574767_179063be2e_4k.jpg
54249469596,31267353@N03,7ae5280367,1,4,1736139073,2024-10-15 09:20:40,ryanacandee,,,0,flickr_b597b6de,https://live.staticflickr.com/65535/54249469596_21734a3208_o.jpg
