annotation_id,image_path,observation_id,individual_id,body_part,bbox_x,bbox_y,bbox_w,bbox_h,img_width,img_height,split,notes,created_at
5c3b7957cda2,data/sources/inat/images/172435499/299334822.jpeg,inat_172435499,otter-1437,throat,434,0,297,304,790,391,,Generated by best.pt; confidence=0.920125,2026-08-17T22:42:44+00:00
e46c3a8d96bb,data/sources/inat/images/172435499/299334827.jpeg,inat_172435499,otter-1438,throat,207,146,330,578,720,876,,Generated by best.pt; confidence=0.406493,2026-08-17T22:43:30+00:00
d1b44352dba3,data/sources/inat/images/172435499/299334827.jpeg,inat_172435499,otter-1438,whole_body,22,12,621,825,720,876,,Generated by best.pt; confidence=0.625555,2026-08-17T22:43:35+00:00
4e5c1b4b7288,data/sources/inat/images/172435499/299334827.jpeg,inat_172435499,otter-1438,throat_portrait,207,146,330,578,720,876,,Generated by best.pt; confidence=0.406493,2026-08-17T22:43:42+00:00
b049976f3c4c,data/sources/inat/images/172890027/300186925.jpeg,inat_172890027,otter-1439,throat,989,734,172,122,2048,1536,,Generated by best.pt; confidence=0.278809,2026-08-17T22:43:56+00:00
1d90468a8655,data/sources/inat/images/172890027/300186925.jpeg,inat_172890027,otter-1439,whole_body,846,629,369,318,2048,1536,,,2026-08-17T22:44:02+00:00
2aafb9a6cb66,data/sources/inat/images/178086104/309822961.jpg,inat_178086104,otter-1440,whole_body,308,119,674,437,1024,640,,Generated by best.pt; confidence=0.904268,2026-08-17T22:45:09+00:00
6c199152730a,data/sources/inat/images/178086104/309822961.jpg,inat_178086104,otter-1440,throat,323,244,359,248,1024,640,,Generated by best.pt; confidence=0.758191,2026-08-17T22:45:11+00:00
22f876ad7a6c,data/sources/inat/images/17899403/27337376.jpg,inat_17899403,otter-1441,whole_body,410,679,990,408,2048,1367,,Generated by best.pt; confidence=0.869229,2026-08-17T22:45:22+00:00
bbd60d92ebcf,data/sources/inat/images/17899403/27337376.jpg,inat_17899403,otter-1441,throat,959,818,301,182,2048,1367,,Generated by best.pt; confidence=0.843156,2026-08-17T22:45:24+00:00
1813b7d85260,data/sources/inat/images/17899404/27337379.jpg,inat_17899404,otter-1442,throat,774,741,333,310,2048,1367,,Generated by best.pt; confidence=0.559338,2026-08-17T22:45:34+00:00
fc8c9d1d577b,data/sources/inat/images/17899404/27337379.jpg,inat_17899404,otter-1442,whole_body,648,600,1354,569,2048,1367,,,2026-08-17T22:45:39+00:00
4ac2a4362258,data/sources/inat/images/18061111/27614129.jpeg,inat_18061111,otter-1443,whole_body,628,672,591,842,2048,1536,,Generated by best.pt; confidence=0.950125,2026-08-17T22:46:01+00:00
2ec399598a95,data/sources/inat/images/18061111/27614129.jpeg,inat_18061111,otter-1443,throat_portrait,747,819,326,638,2048,1536,,Generated by best.pt; confidence=0.950024,2026-08-17T22:46:03+00:00
fec4ce117a88,data/sources/inat/images/18061111/27614129.jpeg,inat_18061111,otter-1443,throat,747,819,326,638,2048,1536,,Generated by best.pt; confidence=0.950024,2026-08-17T22:46:05+00:00
ba3dba666fe4,data/sources/inat/images/18061111/27614145.jpeg,inat_18061111,otter-1444,whole_body,969,369,568,864,2048,1536,,Generated by best.pt; confidence=0.903126,2026-08-17T22:46:16+00:00
80f76007933c,data/sources/inat/images/18061111/27614145.jpeg,inat_18061111,otter-1444,throat_portrait,1024,467,414,744,2048,1536,,Generated by best.pt; confidence=0.813644,2026-08-17T22:46:19+00:00
d8240363d91c,data/sources/inat/images/18061111/27614145.jpeg,inat_18061111,otter-1444,throat,1024,467,414,744,2048,1536,,Generated by best.pt; confidence=0.813644,2026-08-17T22:46:22+00:00
f41270a55bef,data/sources/inat/images/18061111/27614152.jpeg,inat_18061111,otter-1444,whole_body,712,98,561,910,2048,1536,,Generated by best.pt; confidence=0.949777,2026-08-17T22:46:39+00:00
988361acfce3,data/sources/inat/images/18061111/27614152.jpeg,inat_18061111,otter-1444,throat,784,204,411,772,2048,1536,,Generated by best.pt; confidence=0.726084,2026-08-17T22:46:45+00:00
f32630768386,data/sources/inat/images/18061111/27614152.jpeg,inat_18061111,otter-1444,throat_portrait,784,204,411,772,2048,1536,,Generated by best.pt; confidence=0.726084,2026-08-17T22:46:47+00:00
6e50b92fc2a6,data/sources/inat/images/180794447/314992106.jpg,inat_180794447,otter-1445,whole_body,159,528,1746,1105,2048,2048,,Generated by best.pt; confidence=0.575943,2026-08-17T22:47:04+00:00
dd6feaeca1a2,data/sources/inat/images/180794447/314992106.jpg,inat_180794447,otter-1445,throat,732,732,870,826,2048,2048,,,2026-08-17T22:47:14+00:00
311c572e28f6,data/sources/inat/images/180794447/314992121.jpg,inat_180794447,otter-1445,whole_body,155,556,1669,1081,2048,2048,,Generated by best.pt; confidence=0.946813,2026-08-17T22:47:30+00:00
ad833389e239,data/sources/inat/images/180794447/314992121.jpg,inat_180794447,otter-1445,throat,831,801,706,749,2048,2048,,Generated by best.pt; confidence=0.869869,2026-08-17T22:47:32+00:00
ec9c2777ae46,data/sources/inat/images/180794447/314992139.jpg,inat_180794447,otter-1445,whole_body,118,694,1719,883,2048,2048,,Generated by best.pt; confidence=0.935403,2026-08-17T22:47:41+00:00
7ce737a75612,data/sources/inat/images/180794447/314992139.jpg,inat_180794447,otter-1445,throat,957,978,730,513,2048,2048,,,2026-08-17T22:47:47+00:00
28f1c25dfeab,data/sources/inat/images/180907588/315210283.jpg,inat_180907588,otter-1446,throat,689,1020,671,521,2048,2048,,Generated by best.pt; confidence=0.579939,2026-08-17T22:48:12+00:00
c7c884e08f62,data/sources/inat/images/180907588/315210283.jpg,inat_180907588,otter-1446,whole_body,448,545,1096,1065,2048,2048,,,2026-08-17T22:48:18+00:00
56b47d5e4eef,data/sources/inat/images/180907588/315210305.jpg,inat_180907588,otter-1446,whole_body,487,460,1557,961,2048,2048,,Generated by best.pt; confidence=0.938525,2026-08-17T22:48:40+00:00
d2dadcd39af1,data/sources/inat/images/180907588/315210305.jpg,inat_180907588,otter-1446,throat,720,822,434,416,2048,2048,,Generated by best.pt; confidence=0.889732,2026-08-17T22:48:43+00:00
ef4c2268c53d,data/sources/inat/images/180907588/315210327.jpg,inat_180907588,otter-1446,whole_body,526,323,1497,1123,2048,2048,,Generated by best.pt; confidence=0.957716,2026-08-17T22:48:56+00:00
ec2b39ffe19c,data/sources/inat/images/180907588/315210327.jpg,inat_180907588,otter-1446,throat,778,917,591,455,2048,2048,,Generated by best.pt; confidence=0.885693,2026-08-17T22:48:57+00:00
afe6a39f0e7c,data/sources/inat/images/181196704/315761620.jpg,inat_181196704,otter-1447,whole_body,82,1,555,325,640,326,,Generated by best.pt; confidence=0.922614,2026-08-17T22:49:11+00:00
753cf0b54b01,data/sources/inat/images/181196704/315761620.jpg,inat_181196704,otter-1447,throat,125,174,244,152,640,326,,Generated by best.pt; confidence=0.921155,2026-08-17T22:49:12+00:00
d0b65c6d22eb,data/sources/inat/images/181538399/316360261.jpg,inat_181538399,otter-1448,throat,1273,890,399,337,2048,2048,,Generated by best.pt; confidence=0.728993,2026-08-17T22:49:22+00:00
f873a2255d5d,data/sources/inat/images/181538399/316360261.jpg,inat_181538399,otter-1448,whole_body,1181,682,575,570,2048,2048,,Generated by best.pt; confidence=0.543335,2026-08-17T22:49:24+00:00
bec5be7dc217,data/sources/inat/images/181538399/316360264.jpg,inat_181538399,otter-1448,throat,911,695,468,365,1700,1700,,Generated by best.pt; confidence=0.936681,2026-08-17T22:49:46+00:00
838775689b89,data/sources/inat/images/181538399/316360264.jpg,inat_181538399,otter-1448,whole_body,766,359,756,742,1700,1700,,Generated by best.pt; confidence=0.933933,2026-08-17T22:49:47+00:00
cfc0dff42a7f,data/sources/inat/images/182579098/318363915.jpeg,inat_182579098,otter-1449,whole_body,310,262,329,198,1200,800,,Generated by best.pt; confidence=0.694333,2026-08-17T22:50:29+00:00
d605eb1ca3a3,data/sources/inat/images/182579098/318363915.jpeg,inat_182579098,otter-1449,throat,448,320,140,114,1200,800,,Generated by best.pt; confidence=0.312147,2026-08-17T22:50:31+00:00
0cde7fa6c06e,data/sources/inat/images/182731939/318657965.jpeg,inat_182731939,otter-1450,whole_body,384,383,870,858,2048,1356,,Generated by best.pt; confidence=0.918670,2026-08-17T22:50:51+00:00
b5ef30b70f02,data/sources/inat/images/182731939/318657965.jpeg,inat_182731939,otter-1450,throat,687,677,434,424,2048,1356,,,2026-08-17T22:51:01+00:00
5b053dd9cb5f,data/sources/inat/images/182892328/318973714.jpg,inat_182892328,otter-0347,whole_body,407,561,1636,496,2048,1366,,,2026-08-17T22:51:42+00:00
0484f9d8b672,data/sources/inat/images/182892328/318973714.jpg,inat_182892328,otter-0347,throat,492,713,296,231,2048,1366,,,2026-08-17T22:51:54+00:00
1e0bbb6ff6f3,data/sources/inat/images/182892328/318973408.jpg,inat_182892328,otter-0347,whole_body,630,478,1395,698,2048,1366,,Generated by best.pt; confidence=0.939863,2026-08-17T22:52:33+00:00
7b4175c0bf3c,data/sources/inat/images/182892328/318973408.jpg,inat_182892328,otter-0347,throat,724,716,227,241,2048,1366,,Generated by best.pt; confidence=0.920744,2026-08-17T22:52:35+00:00
2dc2360c5764,data/sources/inat/images/182892328/318973383.jpg,inat_182892328,otter-0347,whole_body,616,366,1432,807,2048,1366,,Generated by best.pt; confidence=0.925375,2026-08-17T22:52:54+00:00
9b1efca624b3,data/sources/inat/images/182892328/318973285.jpg,inat_182892328,otter-0347,whole_body,802,394,1084,730,2048,1366,,Generated by best.pt; confidence=0.854334,2026-08-17T22:53:07+00:00
4ef664b9aca9,data/sources/inat/images/182892328/318973285.jpg,inat_182892328,otter-0347,throat,889,593,277,188,2048,1366,,,2026-08-17T22:53:19+00:00
d0f67c78f8bd,data/sources/inat/images/182892328/318972777.jpg,inat_182892328,otter-0347,whole_body,653,380,1387,856,2048,1366,,Generated by best.pt; confidence=0.956347,2026-08-17T22:53:29+00:00
07bc65e182a9,data/sources/inat/images/182892328/318972777.jpg,inat_182892328,otter-0347,throat,748,565,303,298,2048,1366,,Generated by best.pt; confidence=0.780447,2026-08-17T22:53:31+00:00
5c9bb6fa0135,data/sources/inat/images/182892328/318973383.jpg,inat_182892328,otter-0347,throat,670,636,306,178,2048,1366,,,2026-08-17T22:53:55+00:00
da2cdcf0c536,data/sources/inat/images/182892328/318973721.jpg,inat_182892328,otter-0347,throat,504,769,299,235,2048,1366,,Generated by best.pt; confidence=0.934491,2026-08-17T22:54:11+00:00
331a87975e99,data/sources/inat/images/182892328/318973721.jpg,inat_182892328,otter-0347,whole_body,419,468,1629,619,2048,1366,,Generated by best.pt; confidence=0.670163,2026-08-17T22:54:12+00:00
d0df673e07bd,data/sources/inat/images/182892328/318973756.jpg,inat_182892328,otter-0347,throat,570,607,365,327,2048,1366,,Generated by best.pt; confidence=0.873969,2026-08-17T22:54:24+00:00
89297f638b7a,data/sources/inat/images/182892328/318973756.jpg,inat_182892328,otter-0347,whole_body,449,474,1599,569,2048,1366,,Generated by best.pt; confidence=0.313460,2026-08-17T22:54:25+00:00
8b0caf936215,data/sources/inat/images/182894896/318978201.jpg,inat_182894896,otter-0100,whole_body,806,431,1242,634,2048,1366,,Generated by best.pt; confidence=0.958947,2026-08-17T22:54:59+00:00
c5fd2bd8c7d7,data/sources/inat/images/182894896/318978201.jpg,inat_182894896,otter-0100,throat,1025,766,176,196,2048,1366,,Generated by best.pt; confidence=0.895025,2026-08-17T22:55:00+00:00
4670e24362f2,data/sources/inat/images/183439826/320036281.jpg,inat_183439826,otter-1451,whole_body,80,199,1603,730,2048,1127,,Generated by best.pt; confidence=0.524351,2026-08-17T23:02:13+00:00
9dde72f8f696,data/sources/inat/images/183439826/320036281.jpg,inat_183439826,otter-1451,throat,1306,564,311,178,2048,1127,,,2026-08-17T23:02:18+00:00
72ab46c09c3d,data/sources/inat/images/183439826/320036322.jpg,inat_183439826,otter-1452,throat,848,542,191,242,2048,1138,,Generated by best.pt; confidence=0.935195,2026-08-17T23:02:35+00:00
96973f625278,data/sources/inat/images/183439826/320036322.jpg,inat_183439826,otter-1452,whole_body,647,476,416,340,2048,1138,,Generated by best.pt; confidence=0.432108,2026-08-17T23:02:37+00:00
22d5d2ea8e6f,data/sources/inat/images/183725086/320576230.jpg,inat_183725086,otter-1453,whole_body,326,296,334,383,1200,926,,Generated by best.pt; confidence=0.284534,2026-08-17T23:04:00+00:00
b46001ad3f39,data/sources/inat/images/183725086/320576230.jpg,inat_183725086,otter-1453,throat,343,389,150,255,1200,926,,Generated by best.pt; confidence=0.837071,2026-08-17T23:04:01+00:00
458d25e2c600,data/sources/inat/images/183933514/320980331.jpeg,inat_183933514,otter-1454,whole_body,398,310,370,258,1296,864,,Generated by best.pt; confidence=0.679160,2026-08-17T23:04:18+00:00
4ff069a6fe47,data/sources/inat/images/183933514/320980331.jpeg,inat_183933514,otter-1454,throat,444,370,98,116,1296,864,,Generated by best.pt; confidence=0.894735,2026-08-17T23:04:20+00:00
c9591610572b,data/sources/inat/images/183933514/320980331.jpeg,inat_183933514,otter-1454,throat_portrait,444,370,98,116,1296,864,,Generated by best.pt; confidence=0.894735,2026-08-17T23:04:23+00:00
c6864695b4fc,data/sources/inat/images/184123656/321348475.jpg,inat_184123656,otter-1455,whole_body,475,684,554,258,2048,1536,,,2026-08-17T23:04:53+00:00
622740c2ed8d,data/sources/inat/images/184123656/321348475.jpg,inat_184123656,otter-1455,throat,882,764,108,125,2048,1536,,,2026-08-17T23:04:59+00:00
e6e49aed0d1d,data/sources/inat/images/18484321/28266589.jpg,inat_18484321,otter-1456,whole_body,482,281,838,596,1796,1172,,Generated by best.pt; confidence=0.896892,2026-08-17T23:05:30+00:00
8800dfaa23b9,data/sources/inat/images/18484321/28266589.jpg,inat_18484321,otter-1456,throat,616,560,311,250,1796,1172,,Generated by best.pt; confidence=0.799613,2026-08-17T23:05:31+00:00
ade23c61c23b,data/sources/inat/images/18525524/28338297.jpeg,inat_18525524,otter-1457,throat,670,685,505,381,1763,1507,,Generated by best.pt; confidence=0.371972,2026-08-17T23:05:59+00:00
f59b61a3d586,data/sources/inat/images/18525524/28338297.jpeg,inat_18525524,otter-1457,whole_body,398,313,893,811,1763,1507,,Generated by best.pt; confidence=0.359411,2026-08-17T23:06:00+00:00
f54bdba64f34,data/sources/inat/images/186239653/325423773.jpeg,inat_186239653,otter-1458,throat,879,620,213,210,2048,1536,,Generated by best.pt; confidence=0.669967,2026-08-17T23:06:08+00:00
52df43eeb7e0,data/sources/inat/images/186239653/325423773.jpeg,inat_186239653,otter-1458,whole_body,651,453,475,424,2048,1536,,,2026-08-17T23:06:15+00:00
7de3fb1a1f81,data/sources/inat/images/18655950/28558791.jpeg,inat_18655950,otter-1459,throat,496,601,233,296,2048,1365,,Generated by best.pt; confidence=0.622420,2026-08-17T23:06:35+00:00
c8db20df14f7,data/sources/inat/images/18655950/28558791.jpeg,inat_18655950,otter-1459,whole_body,347,519,441,487,2048,1365,,Generated by best.pt; confidence=0.588776,2026-08-17T23:06:36+00:00
4576ddaddda1,data/sources/inat/images/187037615/327002303.jpg,inat_187037615,otter-1460,throat,811,774,318,257,2048,1638,,Generated by best.pt; confidence=0.356840,2026-08-17T23:06:46+00:00
d1c6bf73bada,data/sources/inat/images/187037615/327002303.jpg,inat_187037615,otter-1460,whole_body,149,675,1048,472,2048,1638,,,2026-08-17T23:06:52+00:00
c56a7e330cd6,data/sources/inat/images/187037679/327002430.jpg,inat_187037679,otter-1461,throat,237,738,351,213,2048,1638,,Generated by best.pt; confidence=0.510019,2026-08-17T23:07:00+00:00
f3dbb67f8342,data/sources/inat/images/187037679/327002430.jpg,inat_187037679,otter-1461,whole_body,178,573,1660,470,2048,1638,,,2026-08-17T23:07:08+00:00
72b7ce796e52,data/sources/inat/images/188278618/330186921.jpg,inat_188278618,otter-1462,whole_body,551,383,590,554,1440,1080,,,2026-08-17T23:07:50+00:00
a4e7e438c148,data/sources/inat/images/188278618/330186921.jpg,inat_188278618,otter-1462,throat,701,649,373,260,1440,1080,,Generated by best.pt; confidence=0.911698,2026-08-17T23:07:53+00:00
3a8b8a5e8229,data/sources/inat/images/188278618/330186938.jpg,inat_188278618,otter-1462,whole_body,378,0,703,815,1440,1080,,Generated by best.pt; confidence=0.947367,2026-08-17T23:08:16+00:00
f83852735c5b,data/sources/inat/images/188278618/330186938.jpg,inat_188278618,otter-1462,throat,473,247,493,494,1440,1080,,Generated by best.pt; confidence=0.913055,2026-08-17T23:08:18+00:00
b2fa4acbcf7a,data/sources/inat/images/189122989/331210486.jpg,inat_189122989,otter-1463,whole_body,623,243,564,747,1774,1297,,Generated by best.pt; confidence=0.679786,2026-08-17T23:08:48+00:00
15f34d888170,data/sources/inat/images/189122989/331210486.jpg,inat_189122989,otter-1463,throat,680,618,175,154,1774,1297,,,2026-08-17T23:08:55+00:00
fbce02a381d2,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1464,throat,950,94,251,316,2048,1138,,Generated by best.pt; confidence=0.620424,2026-08-17T23:09:05+00:00
09083fe46f7b,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1464,whole_body,439,7,822,542,2048,1138,,,2026-08-17T23:09:15+00:00
21543f60a954,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1465,whole_body,5,10,718,940,2048,1138,,,2026-08-17T23:09:34+00:00
9278a8e948ec,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1465,throat,27,106,325,426,2048,1138,,,2026-08-17T23:09:41+00:00
95a463cc3695,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1466,whole_body,1051,277,961,785,2048,1138,,,2026-08-17T23:09:54+00:00
981035acf8e2,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1466,throat,1077,769,419,133,2048,1138,,,2026-08-17T23:10:00+00:00
160d4896f47b,data/sources/inat/images/189122993/331210492.jpg,inat_189122993,otter-1464,throat_portrait,950,94,251,316,2048,1138,,Generated by best.pt; confidence=0.620424,2026-08-17T23:10:07+00:00
fb4d39a84eda,data/sources/inat/images/189122999/331210497.jpg,inat_189122999,otter-1467,throat,848,541,188,253,2048,1084,,Generated by best.pt; confidence=0.852713,2026-08-17T23:10:18+00:00
89e46bfc8209,data/sources/inat/images/189122999/331210497.jpg,inat_189122999,otter-1467,whole_body,622,465,442,377,2048,1084,,Generated by best.pt; confidence=0.608209,2026-08-17T23:10:19+00:00
71aba77a8c36,data/sources/inat/images/190837973/334638573.jpg,inat_190837973,otter-1468,throat,367,807,104,125,946,2048,,Generated by best.pt; confidence=0.440187,2026-08-17T23:10:39+00:00
020db0711281,data/sources/inat/images/190837973/334638573.jpg,inat_190837973,otter-1468,whole_body,328,771,169,193,946,2048,,,2026-08-17T23:10:49+00:00
66a490051e20,data/sources/inat/images/190837973/334638573.jpg,inat_190837973,otter-1469,whole_body,492,831,234,177,946,2048,,,2026-08-17T23:11:07+00:00
e6e5896c5065,data/sources/inat/images/190837973/334638573.jpg,inat_190837973,otter-1469,throat,569,886,140,124,946,2048,,,2026-08-17T23:11:19+00:00
40cd85c3df30,data/sources/inat/images/190837973/334638666.jpg,inat_190837973,otter-1468,whole_body,395,782,231,221,946,2048,,,2026-08-17T23:11:56+00:00
ca2d142507a8,data/sources/inat/images/190837973/334638666.jpg,inat_190837973,otter-1468,throat,450,847,142,129,946,2048,,,2026-08-17T23:12:19+00:00
eaa1de5fc797,data/sources/inat/images/191590538/336131884.jpg,inat_191590538,otter-1470,whole_body,911,292,108,170,1024,748,,,2026-08-17T23:12:48+00:00
73dadcc34cda,data/sources/inat/images/191590538/336131884.jpg,inat_191590538,otter-1470,throat,930,329,61,106,1024,748,,,2026-08-17T23:12:56+00:00
454ecb157225,data/sources/inat/images/191590538/336131884.jpg,inat_191590538,otter-1471,whole_body,445,384,126,194,1024,748,,,2026-08-17T23:13:09+00:00
24235079b124,data/sources/inat/images/191590538/336131884.jpg,inat_191590538,otter-1471,throat,482,428,75,136,1024,748,,,2026-08-17T23:13:17+00:00
d2303a0c60c9,data/sources/inat/images/191590557/336131942.jpg,inat_191590557,otter-1472,whole_body,659,311,155,166,1024,739,,Generated by best.pt; confidence=0.821814,2026-08-17T23:13:24+00:00
516990d2ca81,data/sources/inat/images/191590557/336131942.jpg,inat_191590557,otter-1472,throat,688,350,96,115,1024,739,,Generated by best.pt; confidence=0.767098,2026-08-17T23:13:25+00:00
f71e1374cff3,data/sources/inat/images/192457139/337854867.jpg,inat_192457139,otter-1473,whole_body,488,338,131,115,1024,684,,Generated by best.pt; confidence=0.809815,2026-08-17T23:13:47+00:00
71fdd86a8e1e,data/sources/inat/images/192457139/337854867.jpg,inat_192457139,otter-1473,throat,535,372,59,65,1024,684,,Generated by best.pt; confidence=0.797985,2026-08-17T23:13:48+00:00
552b5c576c7b,data/sources/inat/images/192457139/337854869.jpg,inat_192457139,otter-1474,throat,491,355,60,68,1024,684,,Generated by best.pt; confidence=0.473423,2026-08-17T23:13:55+00:00
82a075011d8e,data/sources/inat/images/192457139/337854869.jpg,inat_192457139,otter-1474,whole_body,449,306,275,149,1024,684,,,2026-08-17T23:14:01+00:00
644d9864651c,data/sources/inat/images/192770022/338482136.jpeg,inat_192770022,otter-1475,whole_body,90,61,1064,1223,2048,1424,,Generated by best.pt; confidence=0.630953,2026-08-17T23:14:21+00:00
ecd2e2acd5f4,data/sources/inat/images/192770022/338482136.jpeg,inat_192770022,otter-1475,throat,311,653,713,557,2048,1424,,,2026-08-17T23:14:29+00:00
8dbde63150d7,data/sources/inat/images/193417879/339770657.jpg,inat_193417879,otter-1476,whole_body,197,115,206,202,700,436,,Generated by best.pt; confidence=0.940067,2026-08-17T23:14:45+00:00
92e06d236406,data/sources/inat/images/193417879/339770657.jpg,inat_193417879,otter-1476,throat,246,183,116,113,700,436,,Generated by best.pt; confidence=0.922574,2026-08-17T23:14:47+00:00
cb98f765c949,data/sources/inat/images/194592881/342094143.jpeg,inat_194592881,otter-1477,whole_body,793,578,162,169,2048,1152,,Generated by best.pt; confidence=0.683763,2026-08-17T23:15:15+00:00
b8aba24e6d82,data/sources/inat/images/194592881/342094143.jpeg,inat_194592881,otter-1477,throat,818,618,95,116,2048,1152,,Generated by best.pt; confidence=0.478888,2026-08-17T23:15:17+00:00
91b8dda0b5d9,data/sources/inat/images/194898641/342722205.jpg,inat_194898641,otter-0366,whole_body,23,260,1579,769,2048,1365,,Generated by best.pt; confidence=0.809695,2026-08-17T23:16:00+00:00
40eeec85fc20,data/sources/inat/images/194898641/342722205.jpg,inat_194898641,otter-0366,throat,1193,805,361,111,2048,1365,,,2026-08-17T23:16:16+00:00
d569da81ef8f,data/sources/inat/images/194898641/342722209.jpg,inat_194898641,otter-1478,whole_body,701,167,766,958,2048,1365,,Generated by best.pt; confidence=0.627220,2026-08-17T23:16:25+00:00
44cf535cecd4,data/sources/inat/images/194898641/342722209.jpg,inat_194898641,otter-1478,throat,916,730,243,123,2048,1365,,,2026-08-17T23:16:32+00:00
a0040d2174e4,data/sources/inat/images/19595171/30164694.jpg,inat_19595171,otter-1479,whole_body,773,496,846,489,2048,1365,,,2026-08-17T23:17:02+00:00
d379ac28d396,data/sources/inat/images/19595171/30164694.jpg,inat_19595171,otter-1479,throat,860,728,573,217,2048,1365,,,2026-08-17T23:17:10+00:00
2d5782d7d60f,data/sources/inat/images/196048328/345055454.jpeg,inat_196048328,otter-1480,throat,1250,679,518,231,2048,1366,,,2026-08-17T23:17:30+00:00
a01b123f4db8,data/sources/inat/images/196048328/345055454.jpeg,inat_196048328,otter-1480,whole_body,1087,340,913,605,2048,1366,,,2026-08-17T23:17:38+00:00
36ee6d47e0fa,data/sources/inat/images/19619278/30207358.jpeg,inat_19619278,otter-1481,whole_body,519,476,813,613,2048,1536,,Generated by best.pt; confidence=0.508519,2026-08-17T23:17:45+00:00
9409e68f6dde,data/sources/inat/images/19619278/30207358.jpeg,inat_19619278,otter-1481,throat,696,557,253,371,2048,1536,,,2026-08-17T23:17:52+00:00
a3e6e052d10c,data/sources/inat/images/196788849/346425765.jpg,inat_196788849,otter-0094,whole_body,655,108,885,1131,2048,1365,,Generated by best.pt; confidence=0.857549,2026-08-17T23:18:18+00:00
d27a20067183,data/sources/inat/images/196788849/346425765.jpg,inat_196788849,otter-0094,throat_portrait,755,261,563,921,2048,1365,,Generated by best.pt; confidence=0.662588,2026-08-17T23:18:22+00:00
4a80c077410a,data/sources/inat/images/196788849/346425765.jpg,inat_196788849,otter-0094,throat,755,261,563,921,2048,1365,,Generated by best.pt; confidence=0.662588,2026-08-17T23:18:23+00:00
c8be03b2e5fe,data/sources/inat/images/196788849/346425790.jpg,inat_196788849,otter-1483,whole_body,615,284,688,760,2048,1365,,Generated by best.pt; confidence=0.931170,2026-08-17T23:18:55+00:00
aecca7e4b92b,data/sources/inat/images/196788849/346425790.jpg,inat_196788849,otter-1483,throat_portrait,811,435,329,546,2048,1365,,Generated by best.pt; confidence=0.933452,2026-08-17T23:18:59+00:00
cdc0c631cf2f,data/sources/inat/images/196788849/346425790.jpg,inat_196788849,otter-1483,throat,811,435,329,546,2048,1365,,Generated by best.pt; confidence=0.933452,2026-08-17T23:19:01+00:00
5ee960a58988,data/sources/inat/images/196791648/346431441.jpg,inat_196791648,otter-1484,throat,1141,820,409,228,2048,1365,,Generated by best.pt; confidence=0.434458,2026-08-17T23:19:29+00:00
545ee0c9177b,data/sources/inat/images/196791648/346431441.jpg,inat_196791648,otter-1484,whole_body,896,631,930,511,2048,1365,,,2026-08-17T23:19:34+00:00
1ec3e6ea4c0b,data/sources/inat/images/196791648/346431471.jpg,inat_196791648,otter-1484,whole_body,597,242,680,830,2048,1365,,Generated by best.pt; confidence=0.921085,2026-08-17T23:19:51+00:00
b4fba1862f9f,data/sources/inat/images/196791648/346431471.jpg,inat_196791648,otter-1484,throat,756,411,382,518,2048,1365,,Generated by best.pt; confidence=0.936952,2026-08-17T23:19:53+00:00
e3c32086dbbb,data/sources/inat/images/196791648/346431471.jpg,inat_196791648,otter-1484,throat_portrait,756,411,382,518,2048,1365,,Generated by best.pt; confidence=0.936952,2026-08-17T23:19:55+00:00
0bf77e1ebb1a,data/sources/inat/images/19796040/30510541.jpeg,inat_19796040,otter-1485,whole_body,439,492,824,272,2048,1268,,,2026-08-17T23:20:51+00:00
ef876a6ae910,data/sources/inat/images/19796040/30510541.jpeg,inat_19796040,otter-1485,throat,1087,557,125,82,2048,1268,,,2026-08-17T23:21:06+00:00
7f456bc8c698,data/sources/inat/images/19796040/30510545.jpeg,inat_19796040,otter-1485,whole_body,496,2,1552,1534,2048,1536,,Generated by best.pt; confidence=0.545668,2026-08-17T23:21:34+00:00
976de0a1f091,data/sources/inat/images/19796040/30510545.jpeg,inat_19796040,otter-1485,throat,566,622,1089,441,2048,1536,,,2026-08-17T23:21:42+00:00
0e05ea267fd1,data/sources/inat/images/19796040/30510547.jpeg,inat_19796040,otter-1485,whole_body,312,148,1736,1379,2048,1637,,Generated by best.pt; confidence=0.483946,2026-08-17T23:21:53+00:00
5e07eda68072,data/sources/inat/images/19796040/30510547.jpeg,inat_19796040,otter-1485,throat,438,538,445,371,2048,1637,,Generated by best.pt; confidence=0.282591,2026-08-17T23:21:56+00:00
e06f00bfc641,data/sources/inat/images/198321865/349502042.jpeg,inat_198321865,otter-1487,whole_body,496,255,1065,674,2048,1536,,Generated by best.pt; confidence=0.356395,2026-08-17T23:22:38+00:00
a41c24898ab5,data/sources/inat/images/198321865/349502042.jpeg,inat_198321865,otter-1487,throat,740,549,313,246,2048,1536,,,2026-08-17T23:22:45+00:00
864e8cced038,data/sources/inat/images/198665737/350204180.jpg,inat_198665737,otter-1488,throat,907,902,174,227,1536,2048,,Generated by best.pt; confidence=0.765416,2026-08-17T23:23:16+00:00
